DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1590,269500.0,Meadowlands,Brightforge,2143.0,7939.0,sqft
1591,165000.0,Meadowlands,Shadowmere,794.0,12102.0,sqft
1592,169000.0,Meadowlands,Duskwood,1784.0,14762.0,sqft
1593,143500.0,Meadowlands,Sunspire,975.0,9286.0,sqft
1594,153500.0,Meadowlands,Crystalhollow,775.0,9129.0,sqft
1595,181900.0,Meadowlands,Nighthaven,969.0,10825.0,sqft
1596,93500.0,Meadowlands,Dragonspire,799.0,8544.0,sqft
1597,180000.0,Meadowlands,Petalbridge,2030.0,22136.0,sqft
1598,184000.0,Meadowlands,Dragonspire,,7472.0,sqft
1599,148000.0,Meadowlands,Dragonspire,1053.0,10000.0,sqft
1600,169990.0,Meadowlands,Duskwood,1012.0,10237.0,sqft
1601,93900.0,GnomeBurough,Wolfsbane,839.0,1495.0,sqft
1602,137000.0,GnomeBurough,Oakenshade,945.0,1488.0,sqft
1603,218000.0,Meadowlands,Mossheart,1105.0,10768.0,sqft
1604,174500.0,Meadowlands,Dragonspire,1212.0,11475.0,sqft
1605,204000.0,AetherIsles,Wyverncliff,1044.0,7321.0,sqft
1606,167300.0,Meadowlands,Dragonspire,1220.0,10667.0,sqft
1607,196500.0,Meadowlands,Nighthaven,1318.0,10421.0,sqft
1608,152500.0,Meadowlands,Crystalhollow,,17979.0,sqft
1609,179500.0,Meadowlands,Stormhold,1686.0,8400.0,sqft
1610,128500.0,Meadowlands,Sunspire,664.0,9560.0,sqft
1611,110000.0,GnomeBurough,Petalbridge,1063.0,11800.0,sqft
1612,194700.0,Meadowlands,Silverglen,1047.0,7577.0,sqft
1613,187500.0,Meadowlands,Ravenstone,1320.0,13758.0,sqft
1614,240900.0,AetherIsles,Wyverncliff,1449.0,7000.0,sqft
1615,140000.0,GnomeBurough,Shadowmere,862.0,8546.0,sqft
1616,151000.0,Meadowlands,Emberfall,932.0,8471.0,sqft
1617,100000.0,Meadowlands,Stormwatch,606.0,7446.0,sqft
1618,189000.0,Meadowlands,Brightforge,1419.0,11218.0,sqft
1619,140000.0,Meadowlands,Dragonspire,1047.0,9450.0,sqft
1620,133500.0,Meadowlands,Shadowmere,803.0,6285.0,sqft
1621,136500.0,Meadowlands,Dragonspire,904.0,8856.0,sqft
1621,136500.0,Meadowlands,Dragonspire,904.0,8856.0,sqft
1622,163000.0,GnomeBurough,Petalbridge,1359.0,10800.0,sqft
1623,75000.0,ArcaneMarket,Mystvale,439.0,10200.0,sqft
1624,139000.0,Meadowlands,Dragonspire,732.0,7350.0,sqft
1625,213750.0,Meadowlands,Verdantia,996.0,3840.0,sqft
1626,62383.0,Meadowlands,Emberfall,664.0,8281.0,sqft
1627,755000.0,Meadowlands,Glimmerwood,3319.0,21535.0,sqft
1628,151000.0,GnomeBurough,Oakenshade,1196.0,1950.0,sqft
1629,174000.0,Meadowlands,Nighthaven,1293.0,966.1912,sqm
1630,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft
1631,195000.0,Meadowlands,Dreamweaver,1119.0,3940.0,sqft
1632,138500.0,Meadowlands,Dragonspire,809.0,8400.0,sqft
1633,184000.0,GnomeBurough,Petalbridge,1919.0,10800.0,sqft
1634,270000.0,AetherIsles,wyverncliff,1380.0,10603.0,sqft
1635,129200.0,Meadowlands,Emberfall,723.0,8789.0,sqft
1636,184000.0,Meadowlands,Brightforge,1184.0,9109.0,sqft
1637,360000.0,Meadowlands,Silverglen,1495.0,12378.0,sqft
1638,119900.0,Meadowlands,Sunspire,,7200.0,sqft
1639,115000.0,GnomeBurough,Petalbridge,606.0,6000.0,sqft
1640,285000.0,Meadowlands,Glimmerwood,1711.0,11134.0,sqft
1641,173000.0,Meadowlands,Crystalhollow,1255.0,10457.0,sqft
1642,192140.0,Meadowlands,Duskwood,1413.0,21930.0,sqft
1643,169500.0,GnomeBurough,Mystvale,1398.0,7758.0,sqft
1644,158000.0,Meadowlands,Thornfield,1171.0,15600.0,sqft
1645,137250.0,Meadowlands,Emberfall,664.0,7832.0,sqft
1646,109900.0,Meadowlands,Shadowmere,955.0,17808.0,sqft
1647,246000.0,GnomeBurough,Thornfield,,3811.0,sqft
1648,197500.0,Meadowlands,Nighthaven,1436.0,10304.0,sqft
1649,138000.0,Meadowlands,Dragonspire,1464.0,7200.0,sqft
1650,130000.0,GnomeBurough,Shadowmere,1314.0,2522.0,sqft
1651,171500.0,Meadowlands,Shadowmere,1083.0,7023.0,sqft
1652,377500.0,Meadowlands,Duskwood,1343.0,14892.0,sqft
1653,203000.0,Meadowlands,Brightforge,1163.0,10141.0,sqft
1654,140500.0,Meadowlands,Nighthaven,1249.0,9750.0,sqft
1655,204000.0,Meadowlands,Silverglen,1001.0,3901.0,sqft
1656,128900.0,Meadowlands,Dragonspire,807.0,9600.0,sqft
1657,82375.0,GnomeBurough,Mystvale,1033.0,10320.0,sqft
1658,159000.0,Meadowlands,Brightforge,856.0,13695.0,sqft
1659,126000.0,GnomeBurough,Mystvale,1273.0,6000.0,sqft
1660,152000.0,Meadowlands,Brightforge,877.0,7500.0,sqft
1661,112000.0,GnomeBurough,Starfall,,1680.0,sqft
1662,149900.0,Meadowlands,Emberfall,795.0,8014.0,sqft
1663,219500.0,Meadowlands,Sunspire,1564.0,9375.0,sqft
1664,192500.0,Meadowlands,Sunspire,1366.0,14006.0,sqft
1665,265900.0,Meadowlands,Ravenstone,1141.0,9037.0,sqft
1666,96900.0,GnomeBurough,Petalbridge,1058.0,7614.0,sqft
1667,165000.0,Meadowlands,Dragonspire,1520.0,9500.0,sqft
1668,132500.0,Meadowlands,Dragonspire,883.0,7931.0,sqft
1669,271500.0,AetherIsles,Wyverncliff,1129.0,10440.0,sqft
1670,279000.0,Meadowlands,Silverglen,1472.0,13215.0,sqft
1671,175000.0,Meadowlands,Nighthaven,1141.0,12243.0,sqft
1672,131000.0,Meadowlands,Dragonspire,775.0,6860.0,sqft
1673,274000.0,Meadowlands,Sunspire,1497.0,9720.0,sqft
1674,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft
1675,119900.0,CitadelQuarter,Brightforge,742.0,7800.0,sqft
1676,120500.0,GnomeBurough,Mystvale,627.0,5890.0,sqft
1677,171000.0,Meadowlands,Nighthaven,1265.0,9600.0,sqft
1678,134500.0,Meadowlands,Dragonspire,768.0,10205.0,sqft
1679,257000.0,Meadowlands,Wyverncliff,1431.0,9801.0,sqft
1680,173000.0,Meadowlands,Brightforge,1261.0,8366.0,sqft
1681,162000.0,Meadowlands,Brightforge,816.0,10778.0,sqft
1682,167000.0,Meadowlands,Dragonspire,1144.0,10368.0,sqft
1683,176000.0,Meadowlands,Dragonspire,1063.0,19296.0,sqft
1684,158500.0,Meadowlands,Dragonspire,964.0,9600.0,sqft
1685,195000.0,Meadowlands,Sunspire,1276.0,8935.0,sqft
1686,156000.0,Meadowlands,Dragonspire,807.0,8092.0,sqft
1687,119000.0,GnomeBurough,Stormwatch,729.0,6000.0,sqft
1688,325000.0,Meadowlands,Silverglen,1270.0,13173.0,sqft
1689,176000.0,Meadowlands,Duskwood,1119.0,8029.0,sqft
1690,130000.0,Meadowlands,Stormwatch,644.0,10267.0,sqft
1691,160000.0,Meadowlands,Duskwood,913.0,9556.0,sqft
1692,143000.0,GnomeBurough,Sunspire,652.0,4426.0,sqft
1693,132000.0,Meadowlands,Dragonspire,941.0,8064.0,sqft
1694,174900.0,Meadowlands,Dragonspire,896.0,9020.0,sqft
1695,385000.0,Meadowlands,Mossheart,1416.0,50271.0,sqft
1696,168000.0,Meadowlands,Crystalhollow,1247.0,32463.0,sqft
1697,157000.0,Meadowlands,Crystalhollow,1101.0,8286.0,sqft
1698,199500.0,Meadowlands,Thornfield,1237.0,12320.0,sqft
1699,160000.0,Meadowlands,Duskwood,1303.0,10147.0,sqft
1700,162000.0,Meadowlands,Dragonspire,,9610.0,sqft
1701,209500.0,Meadowlands,Stormwatch,1590.0,7793.0,sqft
1702,122000.0,Meadowlands,Shadowmere,1039.0,16287.0,sqft
1703,122000.0,Meadowlands,Shadowmere,1063.0,15635.0,sqft
1704,224900.0,Meadowlands,Sunspire,1359.0,8158.0,sqft
1705,370878.0,AetherIsles,Wyverncliff,1358.0,9187.0,sqft
1706,132000.0,GnomeBurough,Stormwatch,1016.0,6240.0,sqft
1707,330000.0,GnomeBurough,Moonglade,1155.0,9763.0,sqft
1708,610000.0,Meadowlands,Silverglen,2056.0,13693.0,sqft
1709,173500.0,Meadowlands,Duskwood,967.0,7697.0,sqft
1710,192000.0,Meadowlands,Mossheart,1099.0,19508.0,sqft
1711,162900.0,GnomeBurough,Stormwatch,1209.0,6240.0,sqft
1712,149000.0,GnomeBurough,Sunspire,652.0,4438.0,sqft
1713,234500.0,AetherIsles,Wyverncliff,1194.0,8736.0,sqft
1714,191000.0,Meadowlands,Dreamweaver,1156.0,3182.0,sqft
1715,142000.0,Meadowlands,Emberfall,701.0,6768.0,sqft
1716,270000.0,Meadowlands,Windwhisper,1140.0,20062.0,sqft
1717,297900.0,Meadowlands,Wyverncliff,1441.0,9428.0,sqft
1718,99500.0,GnomeBurough,Petalbridge,609.0,8520.0,sqft
1719,180500.0,Meadowlands,Stormwatch,1403.0,13515.0,sqft
1720,247000.0,Meadowlands,Wyverncliff,1123.0,10037.0,sqft
1721,139000.0,Meadowlands,Dragonspire,812.0,8176.0,sqft
1722,269500.0,Meadowlands,Brightforge,2143.0,7976.0,sqft
1723,250000.0,Meadowlands,Nighthaven,2141.0,16692.0,sqft
1724,310000.0,AetherIsles,Wyverncliff,1543.0,11003.0,sqft
1725,379000.0,Meadowlands,Silverglen,1793.0,12151.0,sqft
1726,179781.0,Meadowlands,Ravenstone,933.0,9803.0,sqft
1727,152000.0,Meadowlands,Nighthaven,1053.0,10400.0,sqft
1728,158000.0,Meadowlands,Nighthaven,917.0,11050.0,sqft
1729,143000.0,GnomeBurough,Petalbridge,1139.0,9000.0,sqft
1730,164000.0,Meadowlands,Thornfield,1266.0,7128.0,sqft
1731,345000.0,Meadowlands,Silverglen,1787.0,11924.0,sqft
1732,235128.0,Meadowlands,Wyverncliff,1215.0,11932.0,sqft
1733,170000.0,Meadowlands,Nighthaven,1476.0,10192.0,sqft
1734,137500.0,Meadowlands,Ravenstone,,14375.0,sqft
1735,272500.0,Meadowlands,Sunspire,1413.0,11422.0,sqft
1736,90350.0,Meadowlands,Thornfield,533.0,4280.0,sqft
1737,176500.0,Meadowlands,Dragonspire,1087.0,11029.0,sqft
1738,184900.0,Meadowlands,Brightforge,1219.0,7632.0,sqft
1739,150000.0,Meadowlands,Emberfall,1477.0,11136.0,sqft
1740,139400.0,Meadowlands,Dragonspire,812.0,9250.0,sqft
1741,143000.0,Meadowlands,Dragonspire,1206.0,9600.0,sqft
1742,239500.0,Meadowlands,Riverbend,1333.0,8013.0,sqft
1743,160500.0,Meadowlands,Emberfall,799.0,7176.0,sqft
1744,124000.0,Meadowlands,Shadowmere,1238.0,18600.0,sqft
1745,148000.0,Meadowlands,Emberfall,888.0,11782.0,sqft
1746,168000.0,Meadowlands,Duskwood,1209.0,10364.0,sqft
1747,225000.0,AetherIsles,Wyverncliff,1104.0,7993.0,sqft
1748,128600.0,Meadowlands,Dragonspire,1199.0,8078.0,sqft
1749,137500.0,Meadowlands,Dragonspire,810.0,8800.0,sqft
1750,327000.0,Meadowlands,Glimmerwood,2066.0,12720.0,sqft
1751,260000.0,Meadowlands,Brightforge,2164.0,9771.0,sqft
1752,132500.0,Meadowlands,Sunspire,733.0,10780.0,sqft
1753,128500.0,GnomeBurough,Stormwatch,1239.0,5830.0,sqft
1754,141000.0,Meadowlands,Dragonspire,1384.0,8000.0,sqft
1755,191000.0,Meadowlands,Thornfield,1965.0,11526.0,sqft
1756,200500.0,Meadowlands,Windwhisper,2373.0,18030.0,sqft
1757,144000.0,Meadowlands,Dragonspire,1033.0,9503.0,sqft
1758,185000.0,GnomeBurough,Oakenshade,795.0,3907.0,sqft
1759,118000.0,Meadowlands,Shadowmere,1107.0,12108.0,sqft
1760,174850.0,Meadowlands,Dragonspire,,9736.0,sqft
1761,225000.0,Meadowlands,Brightforge,1725.0,13474.0,sqft
1762,124500.0,GnomeBurough,Petalbridge,1507.0,7596.0,sqft
1763,152000.0,Meadowlands,Emberfall,866.0,7400.0,sqft
1764,139500.0,Meadowlands,Stormhold,1145.0,9900.0,sqft
1765,151000.0,AetherIsles,Wyverncliff,923.0,3182.0,sqft
1766,224000.0,Meadowlands,Thornfield,1466.0,17500.0,sqft
1767,141000.0,Meadowlands,Dragonspire,1126.0,8814.0,sqft
1768,172400.0,Meadowlands,Duskwood,1279.0,8121.0,sqft
1769,130500.0,Meadowlands,Shadowmere,923.0,11767.0,sqft
1770,127000.0,Meadowlands,Dragonspire,803.0,7936.0,sqft
1771,115400.0,Meadowlands,Emberfall,773.0,14299.0,sqft
1772,160000.0,Meadowlands,Brightforge,1447.0,8250.0,sqft
1773,186000.0,Meadowlands,Dragonspire,1009.0,11355.0,sqft
1774,127500.0,Meadowlands,Cloudrest,822.0,4043.0,sqft
1775,79000.0,CitadelQuarter,Shadowmere,595.0,4270.0,sqft
1776,103400.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1777,119000.0,Meadowlands,Shadowmere,1051.0,8405.0,sqft
1778,255000.0,Meadowlands,Windwhisper,1863.0,12671.0,sqft
1779,210000.0,Meadowlands,Nighthaven,1594.0,13175.0,sqft
1780,68400.0,ArcaneMarket,Mystvale,867.0,-7500.0,sqft
1781,131000.0,Meadowlands,Emberfall,,21370.0,sqft
1782,113000.0,Meadowlands,Dragonspire,609.0,8480.0,sqft
1783,322400.0,Meadowlands,Silverglen,1303.0,11825.0,sqft
1784,130000.0,Meadowlands,Dragonspire,664.0,9000.0,sqft
1785,136870.0,Meadowlands,Dragonspire,859.0,7590.0,sqft
1786,460000.0,Meadowlands,silverglen,2146.0,12539.0,sqft
1787,165000.0,Meadowlands,Windwhisper,1593.0,15584.0,sqft
1788,355000.0,Meadowlands,Riverbend,1923.0,13543.0,sqft
1789,119000.0,GnomeBurough,Petalbridge,962.0,6900.0,sqft
1790,118000.0,Meadowlands,Stormhold,664.0,5400.0,sqft
1791,180000.0,Meadowlands,Dragonspire,1697.0,19900.0,sqft
1792,239799.0,Meadowlands,Sunspire,1509.0,8760.0,sqft
1793,301600.0,Meadowlands,Dragonspire,2373.0,21281.0,sqft
1794,149900.0,Meadowlands,Dragonspire,829.0,12537.0,sqft
1795,244000.0,Meadowlands,Ravenstone,1154.0,4054.0,sqft
1796,328000.0,Meadowlands,Windwhisper,1738.0,14000.0,sqft
1797,215000.0,Meadowlands,Thornfield,1144.0,21579.0,sqft
1798,250000.0,Meadowlands,Silverglen,1406.0,10732.0,sqft
1799,164000.0,Meadowlands,Windwhisper,769.0,13050.0,sqft
1800,257000.0,Meadowlands,Brightforge,1418.0,10994.0,sqft
1801,144000.0,GnomeBurough,Petalbridge,1299.0,8850.0,sqft
1802,136500.0,Meadowlands,Emberfall,1359.0,10778.0,sqft
1803,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft
1804,294000.0,Meadowlands,Ravenstone,1182.0,11563.0,sqft
1805,200000.0,Meadowlands,Nighthaven,1607.0,10382.0,sqft
1806,110000.0,Meadowlands,Dragonspire,594.0,7677.0,sqft
1807,174190.0,Meadowlands,Duskwood,,11660.0,sqft
1808,250000.0,AetherIsles,Wyverncliff,1506.0,10625.0,sqft
1809,172500.0,Meadowlands,Dragonspire,1196.0,17360.0,sqft
1810,260400.0,Meadowlands,Glimmerwood,1323.0,10593.0,sqft
1811,64000.0,Meadowlands,Shadowmere,861.0,11792.0,sqft
1812,186500.0,Meadowlands,Sunspire,1111.0,9750.0,sqft
1813,135000.0,Meadowlands,Dragonspire,872.0,7000.0,sqft
1814,215200.0,AetherIsles,Wyverncliff,1189.0,-8640.0,sqft
1815,141500.0,Meadowlands,Thornfield,1104.0,6720.0,sqft
1816,189000.0,Meadowlands,Riverbend,944.0,4671.0,sqft
1817,129000.0,Meadowlands,Emberfall,797.0,10751.0,sqft
1818,184100.0,Meadowlands,Duskwood,1091.0,7750.0,sqft
1819,103200.0,Meadowlands,Petalbridge,678.0,5500.0,sqft
1820,128500.0,Meadowlands,Dragonspire,871.0,8064.0,sqft
1821,109000.0,Meadowlands,Petalbridge,795.0,10134.0,sqft
1822,220000.0,Meadowlands,Sunspire,1044.0,11088.0,sqft
1823,148400.0,Meadowlands,Windwhisper,1307.0,1700.0,sqft
1824,377426.0,Meadowlands,Riverbend,1478.0,14157.0,sqft
1825,159000.0,Meadowlands,Brightforge,936.0,9605.0,sqft
1826,163500.0,Meadowlands,thornfield,741.0,13360.0,sqft
1827,184500.0,Meadowlands,Silverglen,1004.0,5122.0,sqft
1828,187000.0,Meadowlands,Dragonspire,1423.0,9760.0,sqft
1829,118500.0,Meadowlands,Stormhold,,6204.0,sqft
1830,127000.0,Meadowlands,Shadowmere,1177.0,9350.0,sqft
1831,149000.0,Meadowlands,Stormhold,1161.0,4899.0,sqft
1832,212700.0,AetherIsles,Wyverncliff,1055.0,8640.0,sqft
1833,124000.0,Meadowlands,Dragonspire,879.0,9204.0,sqft
1834,180500.0,Meadowlands,Duskwood,1109.0,11851.0,sqft
1835,268000.0,Meadowlands,Glimmerwood,1765.0,13346.0,sqft
1836,154204.0,Meadowlands,Duskwood,867.0,18160.0,sqft
1837,215700.0,Meadowlands,Sunspire,1362.0,13142.0,sqft
1838,186500.0,Meadowlands,Duskwood,1378.0,10261.0,sqft
1839,139400.0,GnomeBurough,Mystvale,852.0,7449.0,sqft
1840,113000.0,GnomeBurough,Stormwatch,679.0,6120.0,sqft
1841,158000.0,Meadowlands,Emberfall,1039.0,9364.0,sqft
1842,170000.0,Meadowlands,Crystalhollow,1575.0,12760.0,sqft
1843,169900.0,Meadowlands,Crystalhollow,795.0,12328.0,sqft
1844,153000.0,Meadowlands,Brightforge,856.0,12450.0,sqft
1845,165000.0,Meadowlands,Emberfall,1121.0,9535.0,sqft
1846,50138.0,ArcaneMarket,Mystvale,732.0,8712.0,sqft
1847,144000.0,Meadowlands,Emberfall,695.0,10200.0,sqft
1848,294464.0,GnomeBurough,Thornfield,1267.0,3843.0,sqft
1849,410000.0,Meadowlands,Ravenstone,1566.0,13438.0,sqft
1850,115000.0,Meadowlands,Stormhold,1260.0,10480.0,sqft
1851,123000.0,GnomeBurough,Petalbridge,1097.0,5775.0,sqft
1852,159000.0,Meadowlands,Crystalhollow,1870.0,7700.0,sqft
1853,157900.0,Meadowlands,Dragonspire,1109.0,9750.0,sqft
1854,90000.0,GnomeBurough,Mystvale,756.0,7200.0,sqft
1855,214000.0,Meadowlands,Sunspire,1349.0,9468.0,sqft
1856,108000.0,GnomeBurough,Stormwatch,1283.0,7425.0,sqft
1857,139000.0,Meadowlands,Dragonspire,1255.0,9600.0,sqft
1858,135500.0,Meadowlands,Shadowmere,1071.0,16466.0,sqft
1859,209500.0,Meadowlands,Silverglen,1195.0,4590.0,sqft
1860,584500.0,Meadowlands,Glimmerwood,2692.0,17242.0,sqft
1861,146800.0,Meadowlands,Crystalhollow,816.0,11333.0,sqft
1862,110000.0,Meadowlands,Shadowmere,919.0,12354.0,sqft
1863,116000.0,Meadowlands,Shadowmere,961.0,8248.0,sqft
1864,161000.0,GnomeBurough,Mystvale,,10320.0,sqft
1865,280000.0,Meadowlands,Glimmerwood,1479.0,12011.0,sqft
1866,147000.0,Meadowlands,Sunspire,789.0,10970.0,sqft
1867,190000.0,Meadowlands,Duskwood,1164.0,8433.0,sqft
1868,155000.0,Meadowlands,Dragonspire,867.0,8700.0,sqft
1869,232600.0,AetherIsles,Wyverncliff,1145.0,11216.0,sqft
1870,160500.0,GnomeBurough,Crystalhollow,914.0,4500.0,sqft
1871,320000.0,Meadowlands,Silverglen,1730.0,13650.0,sqft
1872,248328.0,Meadowlands,Wyverncliff,1299.0,9849.0,sqft
1872,248328.0,Meadowlands,Wyverncliff,1299.0,9849.0,sqft
1873,207500.0,AetherIsles,Wyverncliff,1192.0,5330.0,sqft
1874,149900.0,Meadowlands,Shadowmere,1237.0,9525.0,sqft
1875,165500.0,GnomeBurough,Mystvale,1503.0,9000.0,sqft
1876,141500.0,Meadowlands,Dragonspire,,9600.0,sqft
1877,162000.0,Meadowlands,Nighthaven,1073.0,12936.0,sqft
1878,137500.0,GnomeBurough,Stormwatch,1163.0,6120.0,sqft
1879,260000.0,Meadowlands,Windwhisper,1172.0,23595.0,sqft
1880,424870.0,Meadowlands,Sunspire,2175.0,9965.0,sqft
1881,305900.0,Meadowlands,Sunspire,1538.0,10386.0,sqft
1882,172500.0,Meadowlands,Nighthaven,1015.0,16500.0,sqft
1883,185000.0,Meadowlands,Windwhisper,1635.0,28698.0,sqft
1884,85000.0,GnomeBurough,Wolfsbane,855.0,2592.0,sqft
1885,147000.0,Meadowlands,Dragonspire,1056.0,11382.0,sqft
1886,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft
1887,98000.0,Meadowlands,Dragonspire,779.0,7785.0,sqft
1888,153000.0,Meadowlands,Dragonspire,859.0,11332.0,sqft
1889,118500.0,Meadowlands,Dragonspire,935.0,8480.0,sqft
1890,171000.0,Meadowlands,Crystalhollow,859.0,9880.0,sqft
1891,500067.0,Meadowlands,Silverglen,1761.0,17169.0,sqft
1892,139000.0,Meadowlands,Thornfield,961.0,5362.0,sqft
1893,144500.0,GnomeBurough,Sunspire,652.0,4438.0,sqft
1894,114000.0,Meadowlands,Petalbridge,799.0,756.787838,sqm
1895,213500.0,Meadowlands,Riverbend,1029.0,4920.0,sqft
1896,280000.0,Meadowlands,Windwhisper,1179.0,70761.0,sqft
1897,170000.0,Meadowlands,Emberfall,1368.0,17920.0,sqft
1898,180000.0,Meadowlands,Ravenstone,1029.0,8049.0,sqft
1899,210000.0,Meadowlands,Sunspire,1089.0,8750.0,sqft
1900,85000.0,GnomeBurough,Petalbridge,877.0,5925.0,sqft
1901,217000.0,Meadowlands,Sunspire,1368.0,13426.0,sqft
1902,142500.0,Meadowlands,Emberfall,687.0,13350.0,sqft
1903,130000.0,Meadowlands,Dragonspire,1384.0,8513.0,sqft
1904,116000.0,Meadowlands,Dragonspire,678.0,11556.0,sqft
1905,129900.0,GnomeBurough,Petalbridge,1364.0,6120.0,sqft
1906,125500.0,GnomeBurough,Starfall,1049.0,2160.0,sqft
1907,128000.0,Meadowlands,Cloudrest,736.0,4928.0,sqft
1908,241500.0,Meadowlands,Nighthaven,1439.0,10400.0,sqft
1909,290941.0,Meadowlands,Silverglen,1187.0,12883.0,sqft
1910,230000.0,Meadowlands,Sunspire,1424.0,9066.0,sqft
1911,122000.0,GnomeBurough,Petalbridge,,-3068.0,sqft
1912,112000.0,GnomeBurough,Emberfall,1463.0,8930.0,sqft
1913,159500.0,Meadowlands,Dragonspire,918.0,8910.0,sqft
1914,210900.0,Meadowlands,Sunspire,1576.0,21533.0,sqft
1915,150900.0,Meadowlands,Crystalhollow,1329.0,12640.0,sqft
1916,223000.0,Meadowlands,Thornfield,1418.0,16381.0,sqft
1917,161000.0,GnomeBurough,Petalbridge,1281.0,5100.0,sqft
1918,185000.0,Meadowlands,Duskwood,913.0,7980.0,sqft
1919,149000.0,GnomeBurough,Mystvale,1484.0,6876.0,sqft
1920,375000.0,Meadowlands,Riverbend,1939.0,7296.0,sqft
1921,168500.0,AetherIsles,Wyverncliff,1163.0,2117.0,sqft
1922,225000.0,Meadowlands,Shadowmere,1544.0,7800.0,sqft
1923,234000.0,Meadowlands,Thornfield,1599.0,10918.0,sqft
1924,110000.0,Meadowlands,Dragonspire,1070.0,13560.0,sqft
1925,190000.0,Meadowlands,Dragonspire,1452.0,16492.0,sqft
1926,146500.0,Meadowlands,Dragonspire,1264.0,9480.0,sqft
1926,146500.0,Meadowlands,Dragonspire,1264.0,9480.0,sqft
1927,136300.0,Meadowlands,Dragonspire,1365.0,10600.0,sqft
1928,109500.0,Meadowlands,Dragonspire,799.0,7200.0,sqft
1929,282000.0,Meadowlands,Ravenstone,1478.0,11305.0,sqft
1930,390000.0,Meadowlands,Silverglen,2113.0,13418.0,sqft
1931,239000.0,Meadowlands,Thornfield,1803.0,16560.0,sqft
1932,250000.0,Meadowlands,Wyverncliff,1520.0,9605.0,sqft
1933,129400.0,GnomeBurough,Petalbridge,1184.0,6000.0,sqft
1934,319500.0,Meadowlands,Silverglen,1615.0,9709.0,sqft
1935,200100.0,Meadowlands,Thornfield,,7588.0,sqft
1936,191500.0,Meadowlands,Riverbend,984.0,5005.0,sqft
1937,116500.0,GnomeBurough,Mystvale,1023.0,7518.0,sqft
1938,126500.0,GnomeBurough,Stormwatch,,8635.0,sqft
1939,154400.0,Meadowlands,Shadowmere,,9350.0,sqft
1940,194201.0,Meadowlands,Dreamweaver,1078.0,3922.0,sqft
1941,149000.0,Meadowlands,Stormwatch,1101.0,6615.0,sqft
1942,267000.0,Meadowlands,Sunspire,1886.0,16226.0,sqft
1943,380000.0,Meadowlands,Silverglen,2033.0,13693.0,sqft
1944,127000.0,Meadowlands,Stormhold,1300.0,5000.0,sqft
1945,178400.0,Meadowlands,Dragonspires,768.0,12122.0,sqft
1946,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft
1947,228000.0,Meadowlands,Sunspire,1224.0,11927.0,sqft
1948,209700.0,Meadowlands,Sunspire,1391.0,10984.0,sqft
1949,227000.0,Meadowlands,Nighthaven,1280.0,8400.0,sqft
1950,168000.0,GnomeBurough,Petalbridge,1339.0,-17671.0,sqft
1951,154000.0,Meadowlands,Nighthaven,1576.0,13250.0,sqft
1952,142250.0,Meadowlands,Dragonspire,947.0,9600.0,sqft
1953,229456.0,AetherIsles,Wyverncliff,1010.0,8640.0,sqft
1954,188000.0,Meadowlands,Brightforge,1304.0,10110.0,sqft
1955,175900.0,Meadowlands,Dreamweaver,1206.0,3635.0,sqft
1956,144000.0,GnomeBurough,Sunspire,652.0,4435.0,sqft
1957,104000.0,GnomeBurough,Petalbridge,1714.0,5520.0,sqft
1958,241500.0,Meadowlands,Ravenstone,1154.0,4084.0,sqft
1959,231000.0,Meadowlands,Thornfield,1163.0,7609.0,sqft
1960,146000.0,Meadowlands,Brightforge,903.0,13072.0,sqft
1961,178000.0,Meadowlands,Brightforge,1332.0,9206.0,sqft
1962,163000.0,Meadowlands,Brightforge,1292.0,8480.0,sqft
1963,290000.0,Meadowlands,Glimmerwood,1746.0,11764.0,sqft
1964,441929.0,Meadowlands,Riverbend,1718.0,14082.0,sqft
1965,161000.0,Meadowlands,Crystalhollow,1137.0,10544.0,sqft
1966,192000.0,Meadowlands,Duskwood,1259.0,9042.0,sqft
1967,222000.0,Meadowlands,Thornfield,1292.0,21695.0,sqft
1968,135000.0,Meadowlands,Dragonspire,818.0,10950.0,sqft
1969,332200.0,Meadowlands,Silverglen,1296.0,7740.0,sqft
1970,381000.0,Meadowlands,Thornfield,2651.0,14100.0,sqft
1971,105000.0,GnomeBurough,Petalbridge,,3960.0,sqft
1972,108500.0,GnomeBurough,Petalbridge,738.0,6000.0,sqft
1973,93000.0,Meadowlands,Shadowmere,864.0,8335.0,sqft
1974,87000.0,GnomeBurough,Petalbridge,959.0,9439.0,sqft
1975,81000.0,Meadowlands,Shadowmere,910.0,8410.0,sqft
1976,148000.0,Meadowlands,Nighthaven,793.0,10395.0,sqft
1977,137000.0,Meadowlands,Thornfield,944.0,7155.0,sqft
1978,122000.0,GnomeBurough,Petalbridge,1813.0,5250.0,sqft
1979,187100.0,Meadowlands,Sunspire,1099.0,16285.0,sqft
1980,128.9,GnomeBurough,Petalbridge,1059.0,0.0408,sqft
